SMILE,IC50,Source
CN1CCN(CC(=O)NCCCn2c(=O)c3cc(F)ccc3n3c(=S)[nH]nc23)CC1,4660,CHEMBL
O=c1c2cc(F)ccc2n2cnnc2n1CCc1ccccc1,50000,CHEMBL
CCCn1c(=O)c2ccccc2n2c(=S)n(CN(C)C3CC3)nc12,1630,CHEMBL
O=c1c2cc(N3CCOCC3)ccc2n2c(=S)[nH]nc2n1CCc1ccccc1,1540,CHEMBL
N[C@@H](CCC(=O)O)C(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,12650,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C(=O)CCCCOc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)nc2N1CC1CCCCC1,1192,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C(=O)CCCCCCC(=O)Nc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)nc2N1CC1CCCCC1,652,CHEMBL
CCOc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@H](CC)C(=O)N2C,12,CHEMBL
CC(C)(O)c1cccc(-n2cc(F)c3cnc(Nc4ccc(NC(=O)C5CCOCC5)cc4)nc32)n1,30,CHEMBL
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)NC)cc3)nc2N1C1CCCC1,16.05,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1cccc(C(F)(F)F)c1,150,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3OC)nc2N1CC1CCCCC1,126,CHEMBL
CC[C@@H]1c2nncn2-c2cnc(Nc3ccccc3OC)nc2N1C1CCCC1,10000,CHEMBL
CC[C@@H]1c2nncn2-c2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3OC)nc2N1CC1CCCCC1,2085,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1cccc(Cl)c1,172,CHEMBL
CCCCCCCOc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1,37000,CHEMBL
CCCCCCCOc1ccc(C(=O)Nc2ccc(C)cc2C(=O)O)cc1,34400,CHEMBL
CCCCCCCCCc1ccc(C(=O)Nc2ccc(C)cc2C(=O)OC)cc1,600000,CHEMBL
COc1ccc(Nc2ncc3c(n2)-c2ccccc2NC(=O)C3)cc1,47000,CHEMBL
O=C1Cc2cnc(Nc3ccc(Cl)cc3)nc2-c2ccccc2N1,100000,CHEMBL
O=C1Cc2cnc(Nc3cccc(O)c3)nc2-c2ccccc2N1,19000,CHEMBL
O=C1Cc2cnc(Nc3ccccc3Cl)nc2-c2ccccc2N1,73000,CHEMBL
O=C1Cc2cnc(Nc3ccccc3Br)nc2-c2ccccc2N1,100000,CHEMBL
CCCCN(C)C(=O)c1cc2c(C)n[nH]c2s1,20000,CHEMBL
CC(C)(C)[C@H]1CC[C@H](C(=O)NCCCn2c(=O)c3cc(F)ccc3n3c(=S)[nH]nc23)CC1,50000,CHEMBL
O=C(Cc1ccccc1)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,1230,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(CCCCCOc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)nc2N1CC1CCCCC1,1116,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C(=O)CNc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)nc2N1CC1CCCCC1,1983,CHEMBL
CN1CCN(c2ccc(Nc3ncc4c(=O)n(-c5cccc(OC(F)(F)F)c5)n(-c5cccc(C(C)(C)O)n5)c4n3)cc2)CC1,42,CHEMBL
COc1ccccc1-n1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,4347,CHEMBL
CCNC(=O)c1cc(OCCO)c(Nc2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)cc1F,7.99,CHEMBL
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCCCc1ccccc1OCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,32,CHEMBL
COC(=O)c1sccc1Nc1nc(Nc2ccc(N3CCC(N(C)C)CC3)cc2OC)ncc1[N+](=O)[O-],0.508,CHEMBL
COC(=O)c1sccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)ncc1F,29.3,CHEMBL
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,10000,CHEMBL
CC(C)(C)c1ccc(Nc2nc(NCc3cccnc3)ncc2-c2nn[nH]n2)cc1,960,CHEMBL
FC(F)(F)c1ccc(Nc2nc(NCc3cccnc3)ncc2-c2nn[nH]n2)cc1,490,CHEMBL
CN(C)Cc1ccc(-c2cnn3c(-c4cccc(NC(=O)c5cccc(C(F)(F)F)c5)c4)ccnc23)cc1,2000,CHEMBL
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCCCCc1c(F)cccc1Oc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,139,CHEMBL
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCCCc1ccccc1Oc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,52,CHEMBL
Cn1c(=O)c2cc3c(nc2n(C)c1=O)-c1ccccc1NC(=O)C3,100000,CHEMBL
Cn1c(=O)c2cc3c(nc2n(C)c1=O)-c1ncccc1NC(=O)C3,100000,CHEMBL
C[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC3CCCC3)nc2N1C1CCCC1,40,CHEMBL
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(=O)N2C,54.1,CHEMBL
CCCCCCCCCCCCc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1,6000,CHEMBL
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(Cl)c(Cl)c1)NC(=O)[C@@H](NC(C)=O)[C@@H](C)O)[C@@H](C)OP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(N)=O,75.27,CHEMBL
CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1ccc(Cl)c(Cl)c1)NC(C)=O)[C@@H](C)OP(=O)(O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(N)=O,78.42,CHEMBL
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(=O)Nc5ccccc5N)c4)cc23)c1,27000,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1ccco1,505,CHEMBL
O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,10000,CHEMBL
Nc1ncnc2c1N=C(c1ccccc1)CCN2,100000,CHEMBL
Nc1nc(N)c2c(n1)NCCC(c1ccc(Cl)cc1)=N2,100000,CHEMBL
O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCC1CCC(F)(F)CC1,2830,CHEMBL
N[C@@H](CCC(=O)O)C(=O)NCCOCCOCCOCCOCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,13130,CHEMBL
CC(C)(C)OC(=O)NC1CCC(C(=O)NCCCn2c(=O)c3cc(F)ccc3n3c(=S)[nH]nc23)CC1,2380,CHEMBL
CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,1000,CHEMBL
CCOC(=O)/C(C#N)=c1\s/c(=C/Nc2ccc(C(C)=O)cc2)c(=O)n1CC,81,CHEMBL
CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@@H]1C(=O)N[C@H](C(=O)O)[C@@H](C)O,29020,CHEMBL
NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1cccc(Cl)c1,22,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccccc4C#N)c(C(N)=O)s3)c2cc1OC,6,CHEMBL
COc1ccccc1COc1cc(-n2cnc3cc(OC)c(OC)cc32)sc1C(N)=O,8,CHEMBL
COc1cc2ncn(-c3cc(OCc4sccc4Cl)c(C(N)=O)s3)c2cc1OC,2,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccco4)c(C(N)=O)s3)c2cc1OC,27,CHEMBL
CCCCCCCCc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1,11300,CHEMBL
CCCCCCCCc1ccc(C(=O)Nc2cc(F)cc(F)c2C(=O)O)cc1,30600,CHEMBL
CCCCCCCCc1ccc(C(=O)Nc2cccc(O)c2C(=O)O)cc1,7900,CHEMBL
CCCCCCCCc1ccc(CCNc2ccccc2C(=O)O)cc1,117500,CHEMBL
CCCCCCCCc1ccc(CNc2cccc(CC)c2)cc1,600000,CHEMBL
Cc1cccc(C2=Nc3c(N)ncnc3NCC2)c1,50000,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,140,CHEMBL
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,30000,CHEMBL
CCCCCCCCc1ccc(CNc2ccccc2C(=O)O)cc1,9800,CHEMBL
CCCCCCCCc1ccc(C(=O)Nc2ccc(C)cc2C(=O)O)cc1,2200,CHEMBL
NC(=O)c1n[nH]c2c1CCc1cnc(Nc3ccccc3)nc1-2,248,CHEMBL
COc1ccc2c(c1)NC(=O)Cc1cnc(Nc3ccc(O)c(Cl)c3)nc1-2,360,CHEMBL
O=C1Cc2cnc(Nc3ccc(O)c(Cl)c3)nc2-c2cnccc2N1,1400,CHEMBL
O=C1Cc2cnc3ccnn3c2-c2ncccc2N1,100000,CHEMBL
COc1ccc2c(c1)NC(=O)Cc1cc3c(=O)[nH]c(=O)[nH]c3nc1-2,100000,CHEMBL
CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,10000,CHEMBL
NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1,61,CHEMBL
Cc1ccccc1COc1cc(-n2cnc3ccccc32)sc1C(N)=O,12,CHEMBL
CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CCC(=O)N2C,61,CHEMBL
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCCl)CC4)c2)CC1,13,CHEMBL
Cc1ccc2c(c1)c(=O)n(CCc1ccccc1)c1n[nH]c(=S)n21,11290,CHEMBL
O=c1c2cc(Cl)ccc2n2c(=S)[nH]nc2n1CCC(F)(F)F,2140,CHEMBL
CCCCn1c(=O)c2ccccc2n2c(S)nnc12,1030,CHEMBL
O=c1c2cccnc2n2c(=S)[nH]nc2n1CCc1ccccc1,7550,CHEMBL
Cc1ccccc1COc1cc(-n2cnc3ccc(Cl)cc32)sc1C(N)=O,4,CHEMBL
CS(=O)(=O)c1ccc2c(c1)ncn2-c1cc(OCc2ccccc2C(F)(F)F)c(C(N)=O)s1,250,CHEMBL
COc1ccc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2c1,2,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccccc4)c(C(N)=O)s3)c2cc1OC,12,CHEMBL
COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C(N)=O)s3)c2cc1OC,31,CHEMBL
COc1cc2ncn(-c3cc(OCc4cccc(N(C)C)c4)c(C(N)=O)s3)c2cc1OC,31,CHEMBL
COC(=O)c1ccccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)ncc1[N+](=O)[O-],0.508,CHEMBL
COC(=O)c1sccc1Nc1nc(Nc2ccc(N3CCC(N(C)C)CC3)cc2OC)ncc1Br,1.39,CHEMBL
C#Cc1nc(Nc2ccccc2)nc2[nH]cnc12,15000,CHEMBL
CC(Oc1cc(-c2cc(-c3cccc(CN(C)C)c3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,3290,CHEMBL
C[C@@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O,50000,CHEMBL
Cc1cc(C)cc(-c2noc3cnc(N[C@@H](C)c4ccccc4)cc23)c1,330,CHEMBL
O=C(O)[C@H]1O[C@@H](Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,3610,CHEMBL
O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CC1CC1,770,CHEMBL
O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCc1ccccn1,870,CHEMBL
O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccccc3)n[nH]c2c1,10000,CHEMBL
NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,10000,CHEMBL
CCCn1c(=O)c2ccccc2n2c(=S)n(CN(CC)CC3CC3)nc12,1670,CHEMBL
O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCc1cccnc1,1070,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1ccccn1,3568,CHEMBL
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NN4CCN(C)CC4)cc3OC)nc2N1Cc1ccc(F)cc1,284,CHEMBL
CC[C@@H]1c2nncn2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1ccc(F)cc1,3693,CHEMBL
CC[C@@H]1c2nncn2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1cccs1,1386,CHEMBL
CCOc1ccc(CN2c3nc(Nc4ccc(C(=O)NN5CCN(C)CC5)cc4OC)ncc3-n3cnnc3[C@H]2CC)cc1,2575,CHEMBL
O=C(CC1CCNCC1)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,3960,CHEMBL
O=C(Cc1cccnc1)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,2500,CHEMBL
CCCn1c(=O)c2cccc(Cl)c2n2c(SC)nnc12,50000,CHEMBL
CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,10000,CHEMBL
CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccsc3)cn21,10000,CHEMBL
Cc1ccc(C(=O)Nc2cccc(N3CCOCC3)c2)cc1-c1ccc2c(C3CCNCC3)noc2c1,25000,CHEMBL
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,25000,CHEMBL
Cc1nn(-c2cccc(C#N)c2)c2cc(N[C@@H](C)c3ccccc3)ncc12,412,CHEMBL
C#Cc1cccc(Nc2ncnc3ccc(OCc4ccc(C(=O)Nc5ccccc5N)cc4)cc23)c1,100000,CHEMBL
O=C1Cc2cnc(Nc3cccc(C(=O)O)c3)nc2-c2ccc(Cl)cc2N1,39,CHEMBL
CC[C@@H]1c2nncn2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1Cc1ccco1,6375,CHEMBL
COc1cccc(F)c1-c1ccnc(Nc2cccc(Cn3cnc4ccccc43)c2)n1,12500,CHEMBL
COc1cccc(F)c1-c1ccnc(Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)n1,12350,CHEMBL
COc1ccc(F)c(F)c1-c1ccnc(Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)n1,5910,CHEMBL
O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,10000,CHEMBL
CCN1CCC(NC(=O)c2ccc(Nc3ncc4c(F)cn(-c5cccc(C(C)(C)O)n5)c4n3)cc2)CC1,34,CHEMBL
CCC1C(=O)N(C)c2cnc(-n3ccc4cc(C(=O)NC)ccc43)nc2N1c1ccn(C)n1,3175,CHEMBL
CCCNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N(c2ccn(C)n2)C(CC)C(=O)N3C)cc1,460.1,CHEMBL
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)NCC(C)C)cc3)nc2N1C1CCCC1,46.58,CHEMBL
COC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1CCCN1)[C@@H](C)OP(=O)(O)O,6270,CHEMBL
COC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CC[C@H]2OCCNC(=O)CC[C@H](NC(=O)c3cc(OCCCC(=O)O)cc(OCCN(C)C)c3)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)OP(=O)(O)O)C(=O)N21,1650,CHEMBL
COc1cc2ncn(-c3cc(-c4cccc(C(F)(F)F)c4)c(C(N)=O)s3)c2cc1OC,2.2,CHEMBL
C[C@@]12CN(Cc3cccc(C#N)c3)C[C@@](C)(C1)c1c(-c3ccc4ccccc4c3)ccc(=O)n1C2,95500,CHEMBL
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4CCO)CCNC5=O)n3)c2)CC1,102,CHEMBL
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc(C(N)=O)cn4CCO)n3)c2)CC1,151,CHEMBL
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3nccc(-c4cc5c(n4C)CCN(C(=O)OC(C)(C)C)C5=O)n3)c2)CC1,817,CHEMBL
CCc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4cccnc4)n[nH]c3c1)C(=O)N2,10000,CHEMBL
Cn1c(-c2ccnc(Nc3cccc(O)c3)n2)nc2ccccc21,3700,CHEMBL
CC1=CC(=O)C(C(C)C)=C/C1=N/OC(=O)c1ccccc1C,29400,CHEMBL
NS(=O)(=O)c1cc(Br)c(NC(=S)NC(=O)c2ccccc2)c(Br)c1,95000,CHEMBL
OCCCNc1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n1ncnc21,10000,CHEMBL
CCCCCCc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1,60900,CHEMBL
O=C(Cc1cccc(OCCCN2CCNCC2)c1)Nc1nc(-c2ccncc2)cs1,10000,CHEMBL
CN1CCN(C(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)CC1,20000,CHEMBL
CCCCCCCCc1ccc(C(=O)Nc2ccccc2B(O)O)cc1,600000,CHEMBL
CNC(=O)c1ccc2ncccc2c1,400000,CHEMBL
CCCNc1ccc(C(=O)NC)cc1,16500,CHEMBL
CNC(=O)c1cc(-c2ccccc2)n(-c2ccccc2)c1C,600000,CHEMBL
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCCCc1ccc(CCO)cc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,218,CHEMBL
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]1Cc2c[n+](cn2CCCCCCCCc2ccccc2)CCCCNC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC1=O,10,CHEMBL
CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(=O)C=C(NCCC(C)C)C3=O)[C@@H](C)CC[C@@]12C,100000,CHEMBL
CN1CC=C(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1,8,CHEMBL
CCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,1490,CHEMBL
CCCN(C)Cn1nc2n(CCC)c(=O)c3ccccc3n2c1=S,1830,CHEMBL
CC(C)(C)OC(=O)CC[C@@H](NC(=O)OC(C)(C)C)C(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,8190,CHEMBL
Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21,10000,CHEMBL
CCCCc1ccc(C(=O)Nc2ccccc2C(=O)O)cc1,600000,CHEMBL
CCCCCCCCc1ccc(C(=O)Nc2cccc(OC)c2C(=O)O)cc1,29600,CHEMBL
CN1CCC(NC(=O)c2ccc(Nc3ncc4c(F)cn(-c5cccc(C(C)(C)O)n5)c4n3)cc2)CC1,29,CHEMBL
CCOc1cc(C2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(Cc1cccc(Br)c1)[C@H](CC)C(=O)N2C,540,CHEMBL
O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,100000,CHEMBL
CN(C)Cc1ccc(/C=C/c2n[nH]c3cc([C@@H]4C[C@@]45C(=O)Nc4ccccc45)ccc23)cc1,100000,CHEMBL
CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,2,CHEMBL
CCCCCCCCc1ccc(C(=O)Nc2ccccc2S(N)(=O)=O)cc1,259100,CHEMBL
CN(C)CCN1CCN(C(=O)c2cc(C(C)(C)C)sc2NC(=O)Nc2cccc(Cl)c2Cl)CCC1=O,30000,CHEMBL
CCCCCCCCOc1ccc(C(=O)Nc2ccc(C)cc2C(=O)O)cc1,28600,CHEMBL
Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,100000,CHEMBL
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H]1Cc2c[n+](cn2CCCCCCCCc2ccccc2)CCCCCCNC(=O)[C@H]([C@@H](C)OP(=O)(O)O)NC(=O)[C@H](CO)NC1=O,5,CHEMBL
CN(C)Cc1ccc(/C=C/c2n[nH]c3cc(/C=C4/C(=O)Nc5ccccc54)ccc23)cc1,10000,CHEMBL
COc1ccc2c(c1)/C(=C\c1ccc3c(/C=C/c4cccnc4)n[nH]c3c1)C(=O)N2,10000,CHEMBL
CC(=O)Nc1ccc2c(c1)NC(=O)/C2=C/c1ccc2cn[nH]c2c1,10000,CHEMBL
O=C1Nc2ccccc2/C1=C/c1cccc(O)c1,25000,CHEMBL
CC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,2480,CHEMBL
CC[C@@H]1c2c(C(=O)N(C)O)ncn2-c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,7,CHEMBL
CN1CCN(c2cc(F)c3c(c2)nc(Cc2ccc4c(c2)OCO4)n2nc(N)nc32)CC1,10000,CHEMBL
CSc1nnc2n(CCc3ccccc3)c(=O)c3ccccc3n12,50000,CHEMBL
CCCn1c(=O)c2ccccc2n2c(S)nnc12,1030,CHEMBL
O=c1c2ccc(F)cc2n2c(=S)[nH]nc2n1CCc1ccccc1,8290,CHEMBL
CC(C)OCCCn1c(=O)c2cc(Cl)ccc2n2c(=S)[nH]nc12,1620,CHEMBL
CC(C)(O)c1cccc(-n2cc(F)c3cnc(Nc4ccc(N5C[C@H]6C[C@@H]5CN6)cc4)nc32)n1,19,CHEMBL
CCCCCCCCc1ccc(C(=O)Nc2cc(C)ccc2C(=O)O)cc1,4000,CHEMBL
CCCCCCCCc1ccc(C(=O)Nc2cccc(OP(=O)(O)O)c2)cc1,98300,CHEMBL
CCNC(=O)c1ccc2c(ccn2-c2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)c1,62.25,CHEMBL
CCC1C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)NCCCO)cc3)nc2N1c1ccn(C)n1,673.5,CHEMBL
CCCCNS(=O)(=O)c1ccc(Nc2ncc3c(n2)N(C2CCCC2)[C@H](CC)C(=O)N3C)cc1,40.7,CHEMBL
CC(Oc1cc(-c2cc(-c3ccc(CN(C)C)cc3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,1560,CHEMBL
CC(Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O)c1ccccc1C(F)(F)F,1320,CHEMBL
COc1cc(-c2cnn(C)c2)ccc1Nc1ncc2ccnc(N[C@@H](C)C(C)(C)C)c2n1,100000,CHEMBL
CN1CCN(c2ccc(Nc3ncc4c(n3)-c3ccc(Cl)cc3NC(=O)C4)cc2)CC1,260,CHEMBL
COc1ccc(Nc2ncc3c(n2)-c2ccc(I)cc2NC(=O)C3)cc1OC,10,CHEMBL
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CCCC5)c4n3)cc2)CC1,10000,CHEMBL
CCC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,9.9,CHEMBL
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCCC1)[C@H](C)C(=O)N2C,8.6,CHEMBL
CC(=O)N1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(N4Cc5cccc(N(C)S(C)(=O)=O)c5C4)n3)cc2)CC1,8.8,CHEMBL
COc1ccc(Br)cc1/C=c1\sc2nc(=O)c(C)nn2c1=O,3200,CHEMBL
COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@@H](C)O[C@@H](C)C5)cc4)n[nH]c3c1)C(=O)N2,50000,CHEMBL
NCCCn1c(=O)c2cccc(F)c2n2c(=S)[nH]nc12,5070,CHEMBL
CC(C)(C)OC(=O)N1CCN(CCn2c(=O)c3cc(F)ccc3n3c(=S)[nH]nc23)CC1,1840,CHEMBL
NCCOCCOCCOCCC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,5020,CHEMBL
