SMILE,Source,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CC(C)N1C2=C(CCC3=CN=C(N=C32)NC4=CC=CC=C4)C(=N1)C(=O)N,Pubchem,active,348.41,2.8621,2,6,6.366531544
COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,CHEMBL,active,543.619,3.4135,2,8,8.397940009
Cn1nc(C(=O)O)c2c1-c1nc(Nc3ccccc3)ncc1CC2,CHEMBL,active,321.34,2.4175,2,6,6.958607315
NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1Cl,CHEMBL,active,383.86,4.4183,1,5,7.920818754
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(N)=O)cc3OCCO)nc2N1C1CCCC1,CHEMBL,active,454.531,2.1942,3,8,7.683610249
C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,Pubchem,active,466.541,4.354,2,6,6.084600165
C[C@H](C1=C(C=C(C=C1)CN2CCS(=O)(=O)CC2)Cl)OC3=C(SC(=C3)C4=CN=C5N4C=CC=C5)C(=O)N,Pubchem,active,545.086,4.1855,1,8,7.795880017
C1=CC(=C(C2=C1N=C(S2)N)N)[N+](=O)[O-],Pubchem,active,210.218,1.3689,2,6,6.387216143
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4OC(F)(F)F)OC,Pubchem,active,493.463,4.6807,1,8,8.301029996
CCNC(=O)/C(=C\1/N(C(=O)/C(=C\NC2=CC=CC(=C2)C(=O)NCCCN3CCCC3)/S1)CC)/C#N,Pubchem,active,496.637,0.80588,3,8,6.462180905
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC(=CC=C4)S(=O)(=O)C,Pubchem,active,406.511,4.30552,1,6,6.647817482
C=CCOC(=O)/C(C#N)=C1\S[C@@H](CNc2ccc(NC(=O)NCCN3CCCC3)cc2)C(=O)N1CC,CHEMBL,active,512.636,2.74408,3,8,7.638272164
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCCC5)OC)C,Pubchem,active,492.624,4.4052,2,7,7.854803594
NC(=O)c1sc(-n2cnc3ccccc32)cc1OCc1ccccc1F,CHEMBL,active,367.405,3.904,1,5,7.853871964
COc1cc2ncn(-c3cc(OCc4sccc4Cl)c(C(N)=O)s3)c2cc1OC,CHEMBL,active,449.941,4.497,1,8,8.698970004
COC(=O)c1scc(C)c1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)ncc1[N+](=O)[O-],CHEMBL,active,541.59,3.48782,2,12,6.659555885
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,CHEMBL,active,478.448,5.4002,1,7,8.698970004
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CHEMBL,active,521.666,3.5568,2,8,9.080921908
CC[C@@H]1C(=O)N(C)c2cnc(-n3ccc4cc(C(=O)NC)ccc43)nc2N1C1CCCC1,CHEMBL,active,432.528,3.2841,1,6,7.027843464
COC(=O)c1ccsc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cc2)ncc1[N+](=O)[O-],CHEMBL,active,469.527,3.4719,2,11,8.301899454
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,Pubchem,active,474.569,2.237,2,10,6.602059991
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCNCC4)ccc3OC(F)(F)F)ncc1CC2,CHEMBL,active,488.474,2.1264,3,9,8.698970004
CNC(=O)/C(=C/C1CCC2C(C1)C(NN2)C3=CC(=C(C(=C3)OC)OC)OC)/C#N,Pubchem,active,400.479,1.84218,3,7,6.187086643
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.666,3.5568,2,8,8.151195299
C1=CC=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC(=CC=C4)Cl,Pubchem,active,383.86,4.4183,1,5,7.657577319
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CSC=C4)OC,Pubchem,active,415.496,3.8436,1,8,7.769551079
COC1=CC2=C(C=C1)N(C=N2)C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4C(F)(F)F,Pubchem,active,447.438,4.7923,1,6,8.096910013
COC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CC[C@H]2OCCNC(=O)CC[C@H](NC(=O)c3cccc(OCC(C)C)c3)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)OP(=O)(O)O)C(=O)N21,CHEMBL,active,856.864,-0.7729,8,13,6.193820026
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3[N+](=O)[O-])ncc1CC2,CHEMBL,active,365.353,1.7264,2,8,6.311580178
C1=CC=C(C(=C1)COC2=C(SC(=C2)N3C=NC4=CC=CC=C43)C(=O)N)F,Pubchem,active,367.405,3.904,1,5,7.853871964
CC(C)(C1=NC(=CC=C1)N2C=C(C3=CN=C(N=C32)NC4=CC=C(C=C4)N5C[C@@H]6C[C@H]5CN6)F)O,Pubchem,active,459.529,3.4761,3,8,7.522878745
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(S(=O)(=O)NCC(C)C)cc3)nc2N1C1CCCC1,CHEMBL,active,486.642,3.6585,2,7,7.331800516
CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(C[C@@](C(=O)N4C)(C=C)F)C5CCCC5)OC,Pubchem,active,551.667,3.6725,2,8,8.301029996
CCCCNS(=O)(=O)C1=CC=C(C=C1)NC2=NC=C3C(=N2)N([C@@H](C(=O)N3C)CC)C4CCCC4,Pubchem,active,486.642,3.8026,2,7,7.390405591
COC1=CC2=C(C=C1)N(C=N2)C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4C(F)(F)F,Pubchem,active,447.438,4.7923,1,6,8.096910013
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2C4=CC=CC=C4F)NC5=CC=C(C=C5)N6CCN(CC6)C)O,Pubchem,active,554.63,3.8283,2,10,6.795880017
CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,Pubchem,active,521.666,3.5568,2,8,9.080921908
C[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)N5CCCCC5)OC)C,Pubchem,active,478.597,3.9688,1,7,7.022276395
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cncn1CCCCCCCCc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,CHEMBL,active,862.963,0.9805,8,11,8.251811973
CC[C@@H]1C2=C(N=CN2C3=CN=C(N=C3N1C(C)C)NC4=C(C=C(C(=C4)F)C(=O)NC5CCN(CC5)C)OC)C#N,Pubchem,active,547.639,3.92878,2,10,8.721246399
CC1=C(C=C(C=N1)CCCN(C)C)NC2=NC=C3CC(=S)NC4=C(C3=N2)C=CC(=C4)Cl,Pubchem,active,453.015,5.03362,2,6,8.698970004
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,CHEMBL,active,428.437,2.5364,0,8,7.619788758
Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3Oc3ccccc3)ncc1CC2,CHEMBL,active,412.453,3.6105,2,7,6.555955204
C[C@@H](CP(=O)(O)O)[C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCCCCCC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)C3CCCN3C(=O)CCOCCOCCOCCOCCOCCOCCOCCOC,Pubchem,active,1213.415,1.4293,8,18,7.522878745
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC(=CC=C4)N(C)C,Pubchem,active,371.488,4.96802,1,5,6.010105436
CC1=CC(=CC=C1)N2C3=CC(=NC=C3C(=N2)C)N[C@@H](C)C4=CC=CC=C4,Pubchem,active,342.446,5.21044,1,4,6.324221658
CCOc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@H](CC)C(=O)N2C,CHEMBL,active,535.693,3.9469,2,8,7.920818754
CC(C)(C1=NC(=CC=C1)N2C=C(C3=CN=C(N=C32)NC4=CC=C(C=C4)C(=O)NC5CCN(CC5)C)F)O,Pubchem,active,503.582,3.7496,3,8,7.537602002
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CS4)OC,Pubchem,active,415.496,3.8436,1,8,7.958607315
CC[C@@H]1c2nnc(C)n2-c2cnc(Nc3ccc(C(=O)NC4CCN(C(=O)CCCCCCC(=O)Nc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)nc2N1CC1CCCCC1,CHEMBL,active,957.15,6.43042,4,14,6.185752404
C[C@H]([C@H]1C(=O)NCCCC[N+]2=CN(C(=C2)C[C@@H](C(=O)N[C@H](C(=O)N1)CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]3CCCN3C(=O)C)CCCCCCCCC4=CC=CC=C4)OP(=O)(O)O,Pubchem,active,918.063,1.2977,8,10,6.795880017
C1=CC=C2C(=C1)C(=CN2)C[C@@H](COC3=CN=CC(=C3)C4=CC5=C(S4)C=NC=C5)N,Pubchem,inactive,400.507,4.7884,2,5,5
CC1=C(SC(=N1)NC)C2=NC(=NC=C2)NC3=CC=C(C=C3)O,Pubchem,inactive,313.386,3.39942,3,7,5
C1=C(C=C(C2=C1[N+](=C(S2)C(=O)N)[O-])[N+](=O)[O-])C#N,Pubchem,inactive,264.222,0.41348,1,6,5
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4CCCO4)OC,Pubchem,inactive,385.445,3.53368,0,8,5
CC1=C(SC(=N1)NC)C2=NC(=NC=C2)NC3=CC=C(C=C3)O,Pubchem,inactive,313.386,3.39942,3,7,5
COC1=CC2=C(C=C1)NC(=C2/C=C/3\C=CC4=CN=NC4=C3)O,Pubchem,inactive,291.31,2.5462,2,4,5
CC1(C2=CN=C(N=C2N(C1=O)[C@H]3CCC4=C3C=CC=C4O)NC5=CC=CC=C5)C,Pubchem,inactive,386.455,4.2375,2,5,5
COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C#N)OCC4CCCO4)OC,Pubchem,inactive,385.445,3.53368,0,8,5
CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)C,Pubchem,inactive,464.599,3.50322,3,8,5
C1=CC(=CC=C1/C=C(\C#N)/C(=O)N)C2=CNN=C2,Pubchem,inactive,238.25,1.46898,2,3,5
CN(C)C(=O)/C(=C/C1CCC2C(C1)C(NN2)C3=CC(=C(C(=C3)OC)OC)OC)/C#N,Pubchem,inactive,414.506,2.18438,2,7,5
C1=NC(=C2C(=N1)N(C(=N2)/C=C(\C#N)/C(=O)N)CCCO)N,Pubchem,inactive,287.283,-0.81682,3,8,5
CC1=C(SC(=N1)NC)C2=NC(=NC=C2)NC3=CC=C(C=C3)O,Pubchem,inactive,313.386,3.39942,3,7,5
CN1CCC2=C(C1)C=C(C=C2)NC3=NC=C4C(=N3)N(N(C4=O)CC=C)C5=CC=CC(=N5)C(F)(F)F,Pubchem,inactive,481.482,3.9135,1,8,5
CCCC1=CC=C(C=C1)C(=O)NC,Pubchem,inactive,177.247,1.9987,1,1,4.966576245
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CC(C)C)NC(=O)C2CCCN2C(=O)C)OP(=O)(O)OCCCCCCCCC3=CC=CC=C3,Pubchem,inactive,862.963,1.5314,8,11,4.958607315
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)C3CCCN3C(=O)C)OP(=O)(O)O,Pubchem,inactive,806.855,-0.5799,8,11,4.958607315
CC(C)CCN1C(=O)C2=C(C=C(C=C2)C(=O)NC3CCCC3)N4C1=NNC4=S,Pubchem,inactive,399.52,3.42529,2,6,4.954285941
CC1=CC2=C(C=C1)N3C(=S)NN=C3N(C2=O)CCC4=CC=CC=C4,Pubchem,inactive,336.42,3.25791,1,5,4.947306058
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCCCCCC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)C3CCCN3C(=O)C)OP(=O)(O)O,Pubchem,inactive,862.963,0.9805,8,11,4.920818754
C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C(=O)N.O,Pubchem,inactive,327.297,-3.1008,5,9,4.91872472
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCCNC(=O)[C@H](CCC(=O)O)N,Pubchem,inactive,422.442,0.54429,4,8,4.897909474
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,Pubchem,inactive,340.383,3.08859,1,5,4.888737486
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCCNC(=O)CCOCCOCCOCCOCCNC(=O)[C@H](CCC(=O)O)N,Pubchem,inactive,669.733,0.11699,5,13,4.881735274
CC(=O)N(C1=CC=CC=C1OC)/N=C\2/C(=O)C3=CC=CC=C3S2,Pubchem,inactive,326.377,3.3502,0,5,4.876932756
CC(=O)N(C1=CC=C(C=C1)C(=O)OC)/N=C\2/C(=O)C3=CC=CC=C3S2,Pubchem,inactive,354.387,3.1282,0,6,4.85823677
CCOP(=O)(CCN1C(=O)C2=C(C=CC(=C2)F)N3C1=NNC3=S)OCC,Pubchem,inactive,400.372,3.11199,1,8,4.857297754
CC1=CC(=CC=C1)N(C(=O)C)/N=C\2/C(=O)C3=CC=CC=C3S2,Pubchem,inactive,310.378,3.65002,0,4,4.855425792
C1=CC=C(C(=C1)CCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S)Cl,Pubchem,inactive,374.828,3.74199,1,5,4.842543232
CC1=NN(C2=CC(=NC=C12)N[C@@H](C)C3=CC=CC=C3)C4=CC=CC=C4OC,Pubchem,inactive,358.445,4.91062,1,5,4.840102099
C[C@H]([C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)C)OP(=O)(O)O,Pubchem,inactive,675.633,-2.4769,9,10,4.831502516
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=CC(=C3)Br)N4C2=NNC4=S,Pubchem,inactive,401.289,3.71199,1,5,4.831502516
CC(=O)N(C1=CC=C(C=C1)OC)/N=C\2/C(=O)C3=CC=CC=C3S2,Pubchem,inactive,326.377,3.3502,0,5,4.817414175
C1C=C[C@@H]2[C@H]1[C@@H](NC3=C2C=C(C=C3)C(=O)O)C4=CC=CC=N4,Pubchem,inactive,292.338,3.6063,2,3,4.816160963
CCC1=CC=C(C=C1)C(=O)NC,Pubchem,inactive,163.22,1.6086,1,1,4.782516056
CCCNC1=CC=C(C=C1)C(=O)NC,Pubchem,inactive,192.262,1.8681,2,2,4.782516056
C1CC2=C(C(=O)NC1)OC3=C2C=C(C=C3)O,Pubchem,inactive,217.224,1.8144,2,3,4.778220743
CC1=CC(=CC=C1)N=NC2=C(NN=C2N)C3=CC=C(C=C3)Cl,Pubchem,inactive,311.776,5.03612,2,4,4.751536282
CNC(=O)C1=CC=C(C=C1)SC,Pubchem,inactive,181.26,1.7681,1,2,4.732828272
CC(=O)N(C1=CC=CC=C1[N+](=O)[O-])/N=C\2/C(=O)C3=CC=CC=C3S2,Pubchem,inactive,341.348,3.2498,0,6,4.727949425
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCC2=CC=CS2)NC(=O)[C@H](CC(C)C)NC(=O)C3CCCN3C(=O)C)OP(=O)(O)O,Pubchem,inactive,784.83,-1.2986,8,12,4.721246399
C[C@@H](C1=CC=CC=C1)NC2=NC=C3C(=C2)C(=NO3)CC4=CC=CC=C4,Pubchem,inactive,329.403,4.9867,1,4,4.698970004
C1CC2=C(C(=O)NC1)OC3=C2C=C(C=C3)O,Pubchem,inactive,217.224,1.8144,2,3,4.692503962
CC(=O)N(C1=CC=CC=C1)/N=C\2/C(=O)C3=CC=CC=C3S2,Pubchem,inactive,296.351,3.3416,0,4,4.688797301
CC(=O)N(C1=CC(=CC=C1)Br)/N=C\2/C(=O)C3=CC=CC=C3S2,Pubchem,inactive,375.247,4.1041,0,4,4.679521367
C1=CC(=CC(=C1)Cl)CN2C(=CC=C(C2=O)C(=O)N)C(F)(F)F,Pubchem,inactive,330.693,2.6677,1,3,4.67840157
C1=CC2=C(C=C1F)C(=O)N(C3=NNC(=S)N23)CCP(=O)(O)O,Pubchem,inactive,344.264,1.02359,3,6,4.663540266
C1CC2=C(C(=O)OC3=C2C=C(C=C3)O)NC1,Pubchem,inactive,217.224,1.8567,2,4,4.659555885
CC1=C(SC(=N1)N)C2=NC(=NC=C2)NC3=CC=C(C=C3)O,Pubchem,inactive,299.359,2.93992,3,7,4.602059991
C1CCNC(C1)C(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,Pubchem,inactive,404.471,1.49429,3,7,4.558147824
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=NC=C3)N4C2=NNC4=S,Pubchem,inactive,323.381,2.34449,1,6,4.556267759
CCOC1=C(C=CC(=C1)C2=NC3=C(NC(=O)N(C3=O)C)N=N2)OC(C)C,Pubchem,inactive,357.37,1.2647,1,8,4.538936886
CCCOC1=CC=C(C=C1)C(=O)NC,Pubchem,inactive,193.246,1.835,1,2,4.530177984
C1=CC(=CC=C1/C=C(\C#N)/C(=O)N)C2=C3C(=NC=N2)N=CN3,Pubchem,inactive,290.286,1.41218,2,5,4.522878745
C1CC(CNC1)C(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,Pubchem,inactive,404.471,1.35179,3,7,4.519993057
C1=CC=C(C=C1)CCN2C(=O)C3=C(C=CC(=C3)I)N4C2=NNC4=S,Pubchem,inactive,448.289,3.55409,1,5,4.512720184
CNC1=CC=C(C=C1)C(=O)NC,Pubchem,inactive,164.208,1.0879,2,2,4.505845406
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1CCCCC=C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCCN2C(=O)C)OP(=O)(O)O,Pubchem,inactive,756.795,-1.2465,8,11,4.455931956
C[C@H]([C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CC(C)C)NC(=O)C2CCCN2C(=O)C)OP(=O)(O)O,Pubchem,inactive,674.649,-3.0762,9,10,4.443697499
CC1=CC=CC=C1N(C(=O)C)/N=C\2/C(=O)C3=CC=CC=C3S2,Pubchem,inactive,310.378,3.65002,0,4,4.42666416
C1CNCCC1C(=O)NCCCN2C(=O)C3=C(C=CC(=C3)F)N4C2=NNC4=S,Pubchem,inactive,404.471,1.35179,3,7,4.356448631
C[C@@H](CP(=O)(O)O)[C@@H](C(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CC(C)C)NC(=O)C2CCCN2C(=O)CCOCCOCCOCCOCCOCCOCCOCCOC,Pubchem,inactive,1025.101,-2.6274,9,17,4.346787486
CC1=CC(=C(N1C2=CC(=C(C=C2)I)C)C)C=C3C(=O)NC(=O)NC3=O,Pubchem,inactive,449.248,2.75656,2,4,4.344986491
CC(=O)N(C1=CC=C(C=C1)Br)/N=C\2/C(=O)C3=CC=CC=C3S2,Pubchem,inactive,375.247,4.1041,0,4,4.339371647
CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(N(C(=O)NC2=O)CC3=CC=CC=C3)N,Pubchem,inactive,408.414,1.5961,3,7,4.301029996
C1=CC=C(C=C1)NC(=O)C2=C(C=C(C=C2)F)F,Pubchem,inactive,233.217,3.2171,1,1,4.301029996
CCOC(=O)C1=CC(=CC=C1)NC(=O)C2=C(NC(=O)NC2=O)O,Pubchem,inactive,319.273,0.1978,4,6,4.301029996
CCOC1=CC=C(C=C1)NC(=O)C2=C(N(C(=O)NC2=O)C)N,Pubchem,inactive,304.306,0.3068,3,6,4.301029996
CCOC1=CC=C(C=C1)NC(=O)C2=C(NC(=O)NC2=O)O,Pubchem,inactive,291.263,0.4198,4,5,4.301029996
CCOC(=O)C1=CC=CC=C1NC(=O)C2=C(N(C(=O)NC2=O)C)N,Pubchem,inactive,332.316,0.0848,3,7,4.301029996
CCCCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(N(C(=O)NC2=O)C)N,Pubchem,inactive,360.37,0.865,3,7,4.301029996
CCOC(=O)C1=CC(=CC=C1)NC(=O)C2=C(N(C(=O)NC2=O)C)N,Pubchem,inactive,332.316,0.0848,3,7,4.301029996
C1=CC=C(C=C1)NC(=O)C2=C(NC(=S)NC2=O)O,Pubchem,inactive,263.278,1.39039,4,4,4.301029996
C/C(=N\NC(=O)C1=CC=NC=C1)/C2=C(NC(=O)NC2=O)O,Pubchem,inactive,289.251,-0.6822,4,6,4.301029996
CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(N(C(=O)N(C2=O)C)C)N,Pubchem,inactive,346.343,0.0952,2,8,4.301029996
CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(NC(=O)NC2=O)O,Pubchem,inactive,319.273,0.1978,4,6,4.301029996
CCOC(=O)CCCCCNC(=O)C1=C(NC(=O)NC1=O)O,Pubchem,inactive,313.31,-0.3779,4,6,4.301029996
CCOC(=O)C1=CC=CC=C1NC(=O)C2=C(NC(=O)NC2=O)O,Pubchem,inactive,319.273,0.1978,4,6,4.301029996
CC1=CC=C(C=C1)NC(=O)C2=C(C=C(C=C2)F)F,Pubchem,inactive,247.244,3.52552,1,1,4.301029996
CCOC(=O)C1=CC(=CC=C1)NC(=O)C2=C(C=C(C=C2)F)F,Pubchem,inactive,305.28,3.3938,1,3,4.301029996
CCCCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(C=C(C=C2)F)F,Pubchem,inactive,333.334,4.174,1,3,4.301029996
C1=CC=C(C=C1)NC(=O)C2=C(NC(=O)NC2=O)O,Pubchem,inactive,247.21,0.0211,4,4,4.301029996
CCCCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(NC(=O)NC2=O)O,Pubchem,inactive,347.327,0.978,4,6,4.301029996
CCOC1=CC=C(C=C1)NC(=O)C2=C(C=C(C=C2)F)F,Pubchem,inactive,277.27,3.6158,1,2,4.301029996
CCOC(=O)C1=CC(=CC=C1)NC(=O)C2=C(NC(=O)NC2=O)NCC3=CC=CC=C3,Pubchem,inactive,408.414,2.1043,4,6,4.301029996
CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(NC(=O)NC2=O)NCC3=CC=CC=C3,Pubchem,inactive,408.414,2.1043,4,6,4.301029996
CCOC(=O)CCCCCNC(=O)C1=C(C=C(C=C1)F)F,Pubchem,inactive,299.317,2.8181,1,3,4.301029996
CCOC(=O)C1=CC=C(C=C1)NS(=O)(=O)C2=C(N(C(=O)N(C2=O)C)C)N,Pubchem,inactive,382.398,-0.3563,2,9,4.301029996
CCOC(=O)C1=CC=CC=C1NC(=O)C2=C(NC(=S)NC2=O)O,Pubchem,inactive,335.341,1.56709,4,6,4.301029996
C1=CC=C(C=C1)NS(=O)(=O)C2=C(NC(=O)NC2=O)N,Pubchem,inactive,282.281,-0.5538,4,5,4.301029996
CN1C(=C(C(=O)N(C1=O)C)S(=O)(=O)NCC2=CC=CC=C2)N,Pubchem,inactive,324.362,-0.8553,2,7,4.301029996
COC1=CC=CC=C1NS(=O)(=O)C2=C(NC(=O)NC2=O)N,Pubchem,inactive,312.307,-0.5452,4,6,4.301029996
CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(N(C(=O)NC2=O)C)N,Pubchem,inactive,332.316,0.0848,3,7,4.301029996
CCOC(=O)C1=CC=CC=C1NC(=O)C2=C(C=C(C=C2)F)F,Pubchem,inactive,305.28,3.3938,1,3,4.301029996
CC1=CC(=CC=C1)N/N=C/C2=C(NC(=S)NC2=O)O,Pubchem,inactive,276.321,1.89251,4,5,4.301029996
CN1C(=C(C(=O)NC1=O)C(=O)NC2=CC=CC=C2)N,Pubchem,inactive,260.253,-0.0919,3,5,4.301029996
CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(C=C(C=C2)F)F,Pubchem,inactive,305.28,3.3938,1,3,4.301029996
CN1C(=O)C2=C(NC1=O)N=NC(=N2)C3=CC=C(C=C3)OC,Pubchem,inactive,285.263,0.0874,1,7,4.301029996
CCN(CC)CCOC(=O)C1=CC=C(C=C1)N=CC2=C(NC(=O)NC2=O)O,Pubchem,inactive,374.397,1.018,3,7,4.301029996
CC1=CC(=CC=C1)N(/C=C\2/C(=O)C3=CC=CC=C3S2)C(=O)C,Pubchem,inactive,309.39,4.17792,0,3,4.301029996
CC1=CC=CC=C1C2=NC3=C(NC(=O)N(C3=O)C)N=N2,Pubchem,inactive,269.264,0.38722,1,6,4.301029996
CC1=CC=C(C=C1)N(CN2C(=O)C3=C(C2=O)C=C(C=C3)[N+](=O)[O-])C(=O)C(C4=CC=CC=C4)C5=CC=CC=C5,Pubchem,inactive,505.53,5.32202,0,5,4.301029996
CC1=CC=C(O1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)C(=O)OC,Pubchem,inactive,386.407,4.84212,1,5,4.301029996
CC1=C(C=C(C=C1)Br)N(CN2C(=O)C3=CC=CC=C3C2=O)C(=O)C,Pubchem,inactive,387.233,3.36412,0,3,4.301029996
CC1=C(C=C(C=C1)N(CN2C(=O)C3=CC=CC=C3C2=O)C(=O)C)Cl,Pubchem,inactive,342.782,3.25502,0,3,4.301029996
CN1C2=C(C(=O)NC1=O)N=C(C(=N2)C3=CC=CC=C3)C4=CC=CC=C4,Pubchem,inactive,330.347,2.3508,1,5,4.301029996
CCCCCCC(=O)N(CN1C(=O)C2=CC=CC=C2C1=O)C3=CC=CC=C3OC,Pubchem,inactive,394.471,4.2523,0,4,4.301029996
CN1C(=O)C2=C(NC1=O)N=NC(=N2)C3=CC=C(C=C3)Cl,Pubchem,inactive,289.682,0.7322,1,6,4.301029996
CCOC(=O)C1=CC=C(C=C1)N=CC2=C(N(C(=O)NC2=O)CC3=CC=CS3)O,Pubchem,inactive,399.428,2.2793,2,8,4.301029996
CN1C(=O)C2=C(NC1=O)N=NC(=N2)C3=CC=C(C=C3)C(F)(F)F,Pubchem,inactive,323.234,1.0976,1,6,4.301029996
